contact_id,contact_date,contact_ts,search_id,user_id,listing_id,seller_type,dealer_id,dealer_tier,listed_price_eur,is_featured,photo_count,price_position_vs_market,dealer_response_time_hours,lead_channel
cnt_000000001452,2025-10-03,2025-10-03T08:27:53,srch_000000392091,usr_000007103,lst_000006523,dealer,dlr_000023,mid,4312.58,1,13,0.092,10.72,message
cnt_000000001453,2025-10-03,2025-10-03T09:20:53,srch_000000392214,usr_000017015,lst_000022068,dealer,dlr_000010,small,24664.43,1,13,0.0521,2.57,message
cnt_000000001454,2025-10-03,2025-10-03T21:38:32,srch_000000392275,usr_000018400,lst_000001289,private,,private,3756.57,0,13,0.0126,19.83,message
cnt_000000001455,2025-10-04,2025-10-04T15:14:33,srch_000000392443,usr_000004990,lst_000007610,dealer,dlr_000144,enterprise,3703.07,0,20,0.0407,2.5,message
cnt_000000001456,2025-10-04,2025-10-04T21:53:56,srch_000000392457,usr_000002433,lst_000027560,dealer,dlr_000276,mid,10179.3,0,13,0.0497,7.59,message
cnt_000000001457,2025-10-04,2025-10-04T14:44:50,srch_000000392519,usr_000012826,lst_000017734,dealer,dlr_000225,small,2074.55,0,10,0.038,4.61,call
cnt_000000001458,2025-10-04,2025-10-04T11:15:05,srch_000000392644,usr_000009566,lst_000029031,dealer,dlr_000152,mid,5910.97,1,22,0.0114,10.67,message
cnt_000000001459,2025-10-06,2025-10-06T16:36:53,srch_000000393462,usr_000010098,lst_000027640,dealer,dlr_000125,enterprise,5325.64,0,18,0.0308,0.5,message
cnt_000000001460,2025-10-06,2025-10-06T14:25:18,srch_000000393806,usr_000006284,lst_000023247,dealer,dlr_000124,small,10636.69,0,21,0.0766,17.75,chat
cnt_000000001461,2025-10-07,2025-10-07T19:20:03,srch_000000393860,usr_000015470,lst_000010561,dealer,dlr_000267,small,29498.99,1,12,0.0737,14.89,chat
cnt_000000001462,2025-10-07,2025-10-07T11:02:55,srch_000000393998,usr_000006971,lst_000000360,dealer,dlr_000098,small,10239.62,1,13,0.0339,7.04,message
cnt_000000001463,2025-10-07,2025-10-07T12:27:03,srch_000000394113,usr_000011977,lst_000013435,dealer,dlr_000192,small,8115.99,0,12,0.0032,17.06,call
cnt_000000001464,2025-10-08,2025-10-08T14:17:40,srch_000000394385,usr_000005248,lst_000020850,dealer,dlr_000013,mid,1884.1,0,18,0.0576,8.96,call
cnt_000000001465,2025-10-08,2025-10-08T17:27:59,srch_000000394405,usr_000019787,lst_000029565,private,,private,9907.63,0,12,0.0059,1.0,call
cnt_000000001466,2025-10-09,2025-10-09T12:02:49,srch_000000394978,usr_000009581,lst_000002426,dealer,dlr_000101,small,2623.45,0,6,-0.0859,7.75,message
cnt_000000001467,2025-10-10,2025-10-10T20:29:47,srch_000000395490,usr_000013449,lst_000008956,dealer,dlr_000055,small,12015.81,0,12,0.0104,3.9,chat
cnt_000000001468,2025-10-10,2025-10-10T08:50:52,srch_000000395508,usr_000007585,lst_000013827,dealer,dlr_000198,small,7743.09,0,17,0.0475,24.03,message
cnt_000000001469,2025-10-11,2025-10-11T13:08:33,srch_000000395711,usr_000018158,lst_000010099,dealer,dlr_000057,small,30798.95,0,11,0.0134,4.27,message
cnt_000000001470,2025-10-11,2025-10-11T11:57:10,srch_000000395815,usr_000019580,lst_000001380,dealer,dlr_000028,small,13137.25,1,14,0.0997,1.6,message
cnt_000000001471,2025-10-11,2025-10-11T15:13:25,srch_000000395869,usr_000010507,lst_000028684,dealer,dlr_000048,mid,8191.45,1,12,-0.0079,16.61,chat
cnt_000000001472,2025-10-11,2025-10-11T16:53:41,srch_000000396045,usr_000008306,lst_000000417,dealer,dlr_000220,small,4790.73,1,16,0.0315,14.12,chat
cnt_000000001473,2025-10-11,2025-10-11T16:30:14,srch_000000396094,usr_000013545,lst_000023988,dealer,dlr_000023,mid,5113.84,0,14,-0.0498,10.72,chat
cnt_000000001474,2025-10-13,2025-10-13T13:17:25,srch_000000397013,usr_000009703,lst_000019265,dealer,dlr_000051,small,27083.86,0,17,0.0466,11.44,chat
cnt_000000001475,2025-10-13,2025-10-13T07:11:24,srch_000000397050,usr_000004614,lst_000031248,dealer,dlr_000224,small,4063.94,0,15,0.0836,0.5,call
cnt_000000001476,2025-10-14,2025-10-14T16:15:56,srch_000000397556,usr_000009086,lst_000011852,private,,private,9409.31,0,16,-0.0673,6.13,chat
cnt_000000001477,2025-10-15,2025-10-15T17:29:34,srch_000000397718,usr_000010145,lst_000015344,dealer,dlr_000166,mid,13609.24,1,7,0.0119,12.42,message
cnt_000000001478,2025-10-15,2025-10-15T14:02:00,srch_000000397744,usr_000018415,lst_000029764,dealer,dlr_000262,mid,8495.58,0,18,0.0242,3.47,chat
cnt_000000001479,2025-10-16,2025-10-16T10:15:37,srch_000000398406,usr_000018767,lst_000015781,dealer,dlr_000258,mid,3341.99,1,13,0.0049,8.19,call
cnt_000000001480,2025-10-16,2025-10-16T16:31:01,srch_000000398423,usr_000021204,lst_000010977,dealer,dlr_000143,small,13381.33,0,13,0.0038,16.77,call
cnt_000000001481,2025-10-17,2025-10-17T12:31:35,srch_000000398743,usr_000012255,lst_000020582,dealer,dlr_000273,small,4400.24,1,15,0.1001,9.81,message
cnt_000000001482,2025-10-17,2025-10-17T09:21:54,srch_000000398959,usr_000009999,lst_000018403,dealer,dlr_000055,small,7173.93,0,15,0.0338,3.9,message
cnt_000000001483,2025-10-18,2025-10-18T20:14:59,srch_000000399061,usr_000009726,lst_000007239,dealer,dlr_000085,small,17261.09,0,15,-0.0099,7.82,chat
cnt_000000001484,2025-10-18,2025-10-18T21:43:42,srch_000000399348,usr_000005266,lst_000013678,dealer,dlr_000250,enterprise,17591.17,1,21,0.0385,21.12,message
cnt_000000001485,2025-10-19,2025-10-19T08:23:56,srch_000000399679,usr_000014565,lst_000005811,dealer,dlr_000214,small,5615.15,1,14,0.0738,27.34,call
cnt_000000001486,2025-10-21,2025-10-21T13:57:45,srch_000000400566,usr_000001701,lst_000005569,dealer,dlr_000205,small,6569.86,1,19,0.0006,6.11,message
cnt_000000001487,2025-10-22,2025-10-22T17:32:08,srch_000000401343,usr_000021875,lst_000006561,dealer,dlr_000077,small,8174.23,1,16,0.0256,10.73,message
cnt_000000001488,2025-10-23,2025-10-23T18:12:03,srch_000000401413,usr_000016435,lst_000024174,dealer,dlr_000238,small,3143.44,1,22,0.0087,10.51,message
cnt_000000001489,2025-10-24,2025-10-24T17:29:27,srch_000000401935,usr_000014404,lst_000003873,dealer,dlr_000249,mid,24348.56,0,10,0.0237,15.99,message
cnt_000000001490,2025-10-25,2025-10-25T19:55:06,srch_000000402375,usr_000016515,lst_000031728,dealer,dlr_000205,small,6556.52,0,18,0.0226,6.11,call
cnt_000000001491,2025-10-26,2025-10-26T19:27:44,srch_000000403144,usr_000006529,lst_000016015,dealer,dlr_000263,mid,15313.8,0,16,0.05,1.98,chat
cnt_000000001492,2025-10-27,2025-10-27T18:30:10,srch_000000403457,usr_000002667,lst_000009101,dealer,dlr_000153,small,8561.62,1,21,0.069,14.11,message
cnt_000000001493,2025-10-29,2025-10-29T18:37:32,srch_000000404277,usr_000008472,lst_000021706,dealer,dlr_000246,mid,16432.3,1,22,0.0228,14.65,message
cnt_000000001494,2025-10-29,2025-10-29T16:13:49,srch_000000404310,usr_000004396,lst_000024907,private,,private,6193.75,0,8,0.0473,20.11,call
cnt_000000001495,2025-10-29,2025-10-29T16:34:51,srch_000000404417,usr_000003373,lst_000026124,dealer,dlr_000189,small,5360.79,0,11,0.0727,3.11,call
cnt_000000001496,2025-10-30,2025-10-30T13:46:55,srch_000000404708,usr_000017535,lst_000022649,private,,private,21126.31,0,14,0.0028,3.92,message
cnt_000000001497,2025-10-31,2025-10-31T19:55:51,srch_000000405435,usr_000018357,lst_000005447,dealer,dlr_000199,small,11442.93,1,8,0.0175,11.52,chat
cnt_000000001498,2025-10-31,2025-10-31T19:06:26,srch_000000405550,usr_000012300,lst_000012476,dealer,dlr_000242,small,5599.23,0,18,0.0242,24.97,call
cnt_000000001499,2025-10-31,2025-10-31T17:11:47,srch_000000405586,usr_000003281,lst_000014894,private,,private,14391.58,0,11,-0.0836,12.89,chat
cnt_000000001500,2025-11-02,2025-11-02T20:51:55,srch_000000406222,usr_000002995,lst_000018461,private,,private,14023.52,1,16,0.0005,1.0,chat
cnt_000000001501,2025-11-02,2025-11-02T16:12:39,srch_000000406441,usr_000010249,lst_000028042,dealer,dlr_000202,mid,19559.74,0,17,0.0715,14.1,call
cnt_000000001502,2025-11-03,2025-11-03T10:19:58,srch_000000406969,usr_000021610,lst_000002804,dealer,dlr_000256,small,9083.04,0,19,0.0111,21.61,message
cnt_000000001503,2025-11-04,2025-11-04T21:28:50,srch_000000407255,usr_000018541,lst_000020677,dealer,dlr_000007,small,26052.78,0,10,0.0153,13.04,message
cnt_000000001504,2025-11-04,2025-11-04T13:39:23,srch_000000407524,usr_000019214,lst_000000635,dealer,dlr_000039,small,13592.98,0,17,-0.0155,9.65,message
cnt_000000001505,2025-11-05,2025-11-05T20:38:13,srch_000000407751,usr_000003819,lst_000014994,dealer,dlr_000173,small,9308.92,0,18,-0.0515,10.93,message
cnt_000000001506,2025-11-05,2025-11-05T13:20:24,srch_000000407926,usr_000013960,lst_000020698,dealer,dlr_000117,small,3958.99,0,20,0.0028,3.95,message
cnt_000000001507,2025-11-05,2025-11-05T16:08:09,srch_000000407989,usr_000020452,lst_000003847,dealer,dlr_000065,small,4208.22,0,17,0.0541,5.02,call
cnt_000000001508,2025-11-06,2025-11-06T22:22:07,srch_000000408115,usr_000000664,lst_000021292,dealer,dlr_000257,small,21623.35,0,14,-0.0238,9.92,call
cnt_000000001509,2025-11-06,2025-11-06T12:32:29,srch_000000408193,usr_000007582,lst_000006561,dealer,dlr_000077,small,8174.23,1,16,0.0256,10.73,call
cnt_000000001510,2025-11-07,2025-11-07T07:30:13,srch_000000408583,usr_000000743,lst_000010853,private,,private,19501.76,1,11,-0.0902,10.05,call
cnt_000000001511,2025-11-07,2025-11-07T13:01:33,srch_000000408668,usr_000002069,lst_000001459,dealer,dlr_000106,mid,3406.58,0,23,-0.0151,14.34,call
cnt_000000001512,2025-11-07,2025-11-07T08:23:16,srch_000000408710,usr_000016179,lst_000027804,dealer,dlr_000013,mid,13313.67,1,9,-0.0058,8.96,call
cnt_000000001513,2025-11-07,2025-11-07T18:56:45,srch_000000408862,usr_000005651,lst_000005553,dealer,dlr_000046,mid,27525.04,0,19,0.0392,12.38,call
cnt_000000001514,2025-11-07,2025-11-07T17:08:58,srch_000000408952,usr_000005994,lst_000020937,dealer,dlr_000113,small,38101.17,0,18,0.0912,13.85,call
cnt_000000001515,2025-11-09,2025-11-09T16:34:09,srch_000000409859,usr_000010514,lst_000002028,dealer,dlr_000070,small,19783.53,0,12,0.0835,13.79,call
cnt_000000001516,2025-11-09,2025-11-09T07:33:44,srch_000000410009,usr_000003565,lst_000026608,dealer,dlr_000276,mid,2242.95,0,12,0.0492,7.59,call
cnt_000000001517,2025-11-10,2025-11-10T07:46:19,srch_000000410224,usr_000002806,lst_000004918,dealer,dlr_000179,mid,4191.63,0,18,-0.0109,5.57,call
cnt_000000001518,2025-11-10,2025-11-10T15:53:47,srch_000000410354,usr_000006197,lst_000012327,dealer,dlr_000002,small,19909.29,0,20,0.0235,11.56,call
cnt_000000001519,2025-11-11,2025-11-11T14:40:50,srch_000000410633,usr_000020745,lst_000009548,dealer,dlr_000276,mid,16250.88,0,13,0.0011,7.59,call
cnt_000000001520,2025-11-11,2025-11-11T18:34:50,srch_000000410781,usr_000005123,lst_000025819,dealer,dlr_000048,mid,4954.86,0,18,0.0453,16.61,call
cnt_000000001521,2025-11-11,2025-11-11T17:51:45,srch_000000410785,usr_000002742,lst_000007278,dealer,dlr_000034,small,16948.2,1,14,0.0096,7.91,chat
cnt_000000001522,2025-11-12,2025-11-12T15:43:33,srch_000000411000,usr_000015337,lst_000024165,dealer,dlr_000278,mid,2483.71,1,13,-0.0178,15.38,chat
cnt_000000001523,2025-11-13,2025-11-13T09:46:34,srch_000000411486,usr_000001762,lst_000005173,dealer,dlr_000049,small,8421.18,0,14,0.0189,12.75,call
cnt_000000001524,2025-11-13,2025-11-13T19:01:42,srch_000000411825,usr_000010747,lst_000011312,private,,private,19284.74,0,25,-0.0764,1.0,chat
cnt_000000001525,2025-11-14,2025-11-14T07:30:44,srch_000000411977,usr_000018736,lst_000026377,dealer,dlr_000201,mid,3754.36,0,12,0.0044,13.59,message
cnt_000000001526,2025-11-14,2025-11-14T17:22:31,srch_000000412274,usr_000019569,lst_000020233,dealer,dlr_000263,mid,17430.96,0,19,0.0433,1.98,chat
cnt_000000001527,2025-11-15,2025-11-15T09:48:14,srch_000000412544,usr_000002567,lst_000001309,dealer,dlr_000117,small,13540.18,0,15,0.0718,3.95,chat
cnt_000000001528,2025-11-15,2025-11-15T11:43:55,srch_000000412667,usr_000007656,lst_000007338,dealer,dlr_000203,small,10914.51,0,14,0.0383,26.82,call
cnt_000000001529,2025-11-15,2025-11-15T08:08:48,srch_000000412922,usr_000007517,lst_000008211,dealer,dlr_000233,mid,12360.9,1,9,0.0443,5.93,message
cnt_000000001530,2025-11-16,2025-11-16T08:39:31,srch_000000412965,usr_000007466,lst_000004599,dealer,dlr_000121,small,15785.66,0,12,0.0851,13.02,message
cnt_000000001531,2025-11-16,2025-11-16T09:12:09,srch_000000413194,usr_000016205,lst_000007842,dealer,dlr_000063,small,26026.85,0,11,-0.0159,8.35,call
cnt_000000001532,2025-11-17,2025-11-17T09:30:13,srch_000000413508,usr_000017227,lst_000027972,private,,private,17449.49,0,17,0.0109,14.12,call
cnt_000000001533,2025-11-18,2025-11-18T15:17:45,srch_000000414079,usr_000018313,lst_000020091,dealer,dlr_000092,enterprise,23398.62,1,18,0.0912,5.53,chat
cnt_000000001534,2025-11-18,2025-11-18T22:47:48,srch_000000414181,usr_000012284,lst_000024685,private,,private,2566.25,0,16,-0.082,15.96,message
cnt_000000001535,2025-11-18,2025-11-18T18:57:42,srch_000000414336,usr_000013539,lst_000007278,dealer,dlr_000034,small,16948.2,1,14,0.0096,7.91,message
cnt_000000001536,2025-11-19,2025-11-19T11:20:59,srch_000000414535,usr_000006779,lst_000004303,dealer,dlr_000159,enterprise,17397.44,1,11,0.0731,10.41,call
cnt_000000001537,2025-11-19,2025-11-19T12:50:59,srch_000000414681,usr_000015141,lst_000024685,private,,private,2566.25,0,16,-0.082,19.2,chat
cnt_000000001538,2025-11-20,2025-11-20T20:38:36,srch_000000414864,usr_000016668,lst_000023739,dealer,dlr_000091,small,26265.22,1,10,-0.0064,13.24,call
cnt_000000001539,2025-11-20,2025-11-20T14:32:11,srch_000000414896,usr_000009351,lst_000031627,dealer,dlr_000131,small,16785.19,0,18,0.0098,8.84,call
cnt_000000001540,2025-11-20,2025-11-20T21:02:00,srch_000000415088,usr_000015230,lst_000009860,dealer,dlr_000002,small,5193.75,1,16,0.0506,11.56,message
cnt_000000001541,2025-11-20,2025-11-20T17:20:02,srch_000000415170,usr_000011086,lst_000023167,private,,private,5037.78,0,9,-0.0676,9.15,message
cnt_000000001542,2025-11-21,2025-11-21T14:54:38,srch_000000415672,usr_000004453,lst_000028266,private,,private,18080.84,0,13,-0.0501,13.18,chat
cnt_000000001543,2025-11-22,2025-11-22T20:51:23,srch_000000415909,usr_000003196,lst_000006985,dealer,dlr_000078,small,16043.84,0,15,0.0089,13.28,call
cnt_000000001544,2025-11-22,2025-11-22T21:06:49,srch_000000416025,usr_000021405,lst_000005354,dealer,dlr_000138,mid,8392.68,1,17,0.037,6.94,message
cnt_000000001545,2025-11-22,2025-11-22T18:19:57,srch_000000416238,usr_000000792,lst_000007015,private,,private,9019.7,1,16,0.0088,16.0,message
cnt_000000001546,2025-11-24,2025-11-24T09:20:10,srch_000000417118,usr_000005320,lst_000028853,dealer,dlr_000058,mid,20855.89,1,11,0.0474,21.47,message
cnt_000000001547,2025-11-25,2025-11-25T13:43:06,srch_000000417348,usr_000001406,lst_000027279,dealer,dlr_000101,small,22483.0,1,18,0.0306,7.75,chat
cnt_000000001548,2025-11-25,2025-11-25T21:58:55,srch_000000417576,usr_000006694,lst_000008628,dealer,dlr_000123,enterprise,2413.57,1,18,0.0351,8.01,call
cnt_000000001549,2025-11-25,2025-11-25T12:10:22,srch_000000417685,usr_000020336,lst_000008182,dealer,dlr_000152,mid,24119.09,0,20,0.0531,10.67,message
cnt_000000001550,2025-11-26,2025-11-26T19:18:00,srch_000000417825,usr_000005262,lst_000009828,private,,private,5758.48,0,19,0.0342,17.3,message
cnt_000000001551,2025-11-27,2025-11-27T09:30:03,srch_000000418188,usr_000020617,lst_000008643,dealer,dlr_000139,small,27043.66,0,11,0.0348,5.03,message
cnt_000000001552,2025-11-28,2025-11-28T20:18:33,srch_000000418983,usr_000017837,lst_000004398,dealer,dlr_000113,small,21069.59,0,14,0.0613,13.85,message
cnt_000000001553,2025-11-28,2025-11-28T18:01:18,srch_000000419017,usr_000004683,lst_000020582,dealer,dlr_000273,small,4400.24,1,15,0.1001,9.81,chat
cnt_000000001554,2025-11-28,2025-11-28T10:13:39,srch_000000419060,usr_000010785,lst_000010001,private,,private,4798.26,0,13,-0.0253,1.18,message
cnt_000000001555,2025-11-28,2025-11-28T22:54:14,srch_000000419095,usr_000003530,lst_000006889,dealer,dlr_000227,mid,12864.2,1,11,0.0601,12.4,message
cnt_000000001556,2025-11-28,2025-11-28T11:23:28,srch_000000419134,usr_000006508,lst_000021928,dealer,dlr_000047,small,23715.35,1,17,0.0603,8.86,message
cnt_000000001557,2025-11-29,2025-11-29T16:24:50,srch_000000419194,usr_000001252,lst_000014647,dealer,dlr_000258,mid,6569.85,1,8,-0.0112,8.19,call
cnt_000000001558,2025-11-29,2025-11-29T20:55:26,srch_000000419222,usr_000003345,lst_000026546,dealer,dlr_000119,mid,2246.16,0,16,0.0079,11.21,chat
cnt_000000001559,2025-11-30,2025-11-30T19:23:47,srch_000000419773,usr_000001053,lst_000023952,dealer,dlr_000224,small,8014.22,0,11,0.0111,0.5,message
cnt_000000001560,2025-11-30,2025-11-30T09:04:32,srch_000000419808,usr_000013476,lst_000024805,dealer,dlr_000021,mid,30716.8,1,17,0.0423,11.59,message
cnt_000000001561,2025-12-02,2025-12-02T08:10:10,srch_000000420774,usr_000009176,lst_000028443,dealer,dlr_000078,small,12457.41,0,11,-0.0112,13.28,chat
cnt_000000001562,2025-12-02,2025-12-02T07:04:37,srch_000000420798,usr_000018477,lst_000020637,dealer,dlr_000268,mid,2652.12,1,10,0.002,11.48,message
cnt_000000001563,2025-12-02,2025-12-02T18:40:36,srch_000000421007,usr_000019041,lst_000018261,dealer,dlr_000136,small,2374.16,0,7,0.0659,14.18,call
cnt_000000001564,2025-12-03,2025-12-03T13:03:37,srch_000000421044,usr_000013484,lst_000019022,dealer,dlr_000260,small,9045.09,0,17,0.0248,9.64,chat
cnt_000000001565,2025-12-03,2025-12-03T08:07:56,srch_000000421107,usr_000012002,lst_000000947,dealer,dlr_000085,small,10186.02,1,16,0.0094,7.82,call
cnt_000000001566,2025-12-03,2025-12-03T20:43:30,srch_000000421311,usr_000010788,lst_000008722,dealer,dlr_000118,small,23358.01,1,12,0.0283,1.46,call
cnt_000000001567,2025-12-03,2025-12-03T13:29:23,srch_000000421416,usr_000000801,lst_000022174,dealer,dlr_000118,small,2974.56,1,19,0.0494,1.46,message
cnt_000000001568,2025-12-04,2025-12-04T07:24:55,srch_000000421521,usr_000011895,lst_000030768,dealer,dlr_000101,small,7569.49,0,14,0.0394,7.75,call
cnt_000000001569,2025-12-06,2025-12-06T18:23:24,srch_000000422666,usr_000005661,lst_000007788,dealer,dlr_000158,small,1990.36,0,15,0.0373,0.6,chat
cnt_000000001570,2025-12-06,2025-12-06T16:05:58,srch_000000422966,usr_000015363,lst_000006511,dealer,dlr_000243,small,11176.02,0,14,0.0471,4.95,chat
cnt_000000001571,2025-12-07,2025-12-07T09:39:52,srch_000000423193,usr_000016403,lst_000012787,dealer,dlr_000103,enterprise,6823.08,0,12,0.0798,0.5,call
cnt_000000001572,2025-12-07,2025-12-07T12:29:28,srch_000000423335,usr_000010997,lst_000018450,dealer,dlr_000170,small,23839.39,1,18,0.0408,19.66,message
cnt_000000001573,2025-12-07,2025-12-07T14:19:07,srch_000000423378,usr_000004042,lst_000021706,dealer,dlr_000246,mid,16432.3,1,22,0.0228,14.65,chat
cnt_000000001574,2025-12-08,2025-12-08T08:26:20,srch_000000423658,usr_000019655,lst_000009857,dealer,dlr_000179,mid,17230.21,0,13,-0.0092,5.57,message
cnt_000000001575,2025-12-08,2025-12-08T22:37:58,srch_000000423749,usr_000006897,lst_000008288,dealer,dlr_000194,mid,13574.8,1,22,0.0117,7.05,call
cnt_000000001576,2025-12-08,2025-12-08T12:16:19,srch_000000423824,usr_000011099,lst_000002377,dealer,dlr_000068,small,7032.95,0,12,-0.0256,20.48,message
cnt_000000001577,2025-12-10,2025-12-10T18:56:21,srch_000000424405,usr_000012427,lst_000024665,dealer,dlr_000108,small,11312.73,0,12,0.067,6.72,call
cnt_000000001578,2025-12-10,2025-12-10T08:00:17,srch_000000424863,usr_000010850,lst_000026471,dealer,dlr_000169,small,8502.13,0,16,0.0228,14.48,message
cnt_000000001579,2025-12-11,2025-12-11T18:27:29,srch_000000425026,usr_000014869,lst_000022262,dealer,dlr_000132,small,30524.05,1,21,-0.0004,5.27,call
cnt_000000001580,2025-12-12,2025-12-12T13:08:28,srch_000000425647,usr_000010081,lst_000027953,dealer,dlr_000097,mid,20570.86,0,18,0.1054,7.71,message
cnt_000000001581,2025-12-12,2025-12-12T20:18:11,srch_000000425704,usr_000019840,lst_000008380,dealer,dlr_000162,enterprise,3810.63,1,14,0.082,20.63,message
cnt_000000001582,2025-12-12,2025-12-12T13:57:25,srch_000000425709,usr_000015562,lst_000030622,private,,private,21996.39,0,13,0.0211,24.76,call
cnt_000000001583,2025-12-13,2025-12-13T12:49:01,srch_000000426012,usr_000018738,lst_000010371,dealer,dlr_000244,small,11980.6,0,17,-0.0096,8.94,chat
cnt_000000001584,2025-12-13,2025-12-13T08:43:00,srch_000000426291,usr_000014182,lst_000022229,dealer,dlr_000074,small,6261.46,0,20,0.0527,12.74,message
cnt_000000001585,2025-12-14,2025-12-14T21:34:56,srch_000000426739,usr_000002209,lst_000006429,private,,private,18341.47,0,20,-0.0364,26.13,message
cnt_000000001586,2025-12-14,2025-12-14T10:51:52,srch_000000426818,usr_000004305,lst_000015977,dealer,dlr_000005,mid,16749.14,0,8,0.0607,11.59,message
