listing_id,seller_type,dealer_id,make,fuel_type,transmission,vehicle_year,vehicle_age_years,mileage_km,listed_price_eur,base_market_price_eur,price_position_vs_market,photo_count,description_length,is_featured,listing_created_date,listing_delisted_date,is_active
lst_000028617,dealer,dlr_000017,Toyota,petrol,automatic,2023,3,19506,22687.86,22355.99,0.0148,14,637,0,2025-01-14,2025-02-12,0
lst_000028618,dealer,dlr_000149,Toyota,diesel,automatic,2018,8,170320,11907.11,11761.45,0.0124,18,888,0,2023-09-12,2023-09-27,0
lst_000028619,dealer,dlr_000084,Hyundai,petrol,automatic,2021,5,73528,18147.71,16762.12,0.0827,8,877,0,2026-01-17,,1
lst_000028620,dealer,dlr_000253,Ford,petrol,manual,2017,9,167605,9522.29,9575.68,-0.0056,17,677,1,2025-02-28,2025-03-21,0
lst_000028621,dealer,dlr_000225,Skoda,petrol,manual,2025,1,5552,26668.88,26862.34,-0.0072,17,665,0,2023-11-01,2023-12-08,0
lst_000028622,dealer,dlr_000218,Renault,petrol,automatic,2021,5,94315,14344.66,13997.67,0.0248,8,1149,1,2023-11-20,2023-12-06,0
lst_000028623,dealer,dlr_000169,Skoda,petrol,automatic,2013,13,194994,6254.39,6167.19,0.0141,13,431,0,2025-10-04,2025-11-03,0
lst_000028624,dealer,dlr_000189,Mercedes,diesel,automatic,2013,13,249322,8486.42,8236.57,0.0303,17,626,0,2025-03-13,2025-06-02,0
lst_000028625,private,,Audi,petrol,automatic,2020,6,130164,15635.38,17219.15,-0.092,19,632,0,2025-07-27,2025-08-15,0
lst_000028626,private,,Toyota,hybrid,automatic,2023,3,22358,22786.75,23497.13,-0.0302,17,509,0,2024-01-31,2024-03-16,0
lst_000028627,private,,Hyundai,petrol,manual,2022,4,62130,18173.47,18822.82,-0.0345,18,243,0,2024-07-06,2024-07-21,0
lst_000028628,dealer,dlr_000053,Peugeot,diesel,automatic,2021,5,83052,14375.94,14228.69,0.0103,8,495,0,2024-04-19,2024-05-16,0
lst_000028629,dealer,dlr_000108,VW,diesel,automatic,2021,5,107001,16880.86,16353.05,0.0323,11,571,0,2025-10-10,2025-11-13,0
lst_000028630,dealer,dlr_000094,Skoda,electric,manual,2018,8,124159,11911.85,11673.59,0.0204,14,333,0,2024-11-16,2024-11-24,0
lst_000028631,dealer,dlr_000271,Skoda,petrol,manual,2016,10,201509,6782.88,6769.61,0.002,16,766,1,2025-04-23,2025-05-25,0
lst_000028632,dealer,dlr_000091,Opel,electric,automatic,2020,6,82932,13027.14,12266.01,0.0621,14,1030,0,2024-12-06,2025-01-17,0
lst_000028633,dealer,dlr_000266,VW,petrol,manual,2013,13,218683,5427.54,5328.99,0.0185,20,63,0,2024-07-28,2024-08-11,0
lst_000028634,dealer,dlr_000034,VW,hybrid,automatic,2021,5,138260,18577.2,17356.55,0.0703,14,915,0,2023-11-11,2023-11-29,0
lst_000028635,dealer,dlr_000162,Ford,diesel,manual,2008,18,343947,1359.74,1335.22,0.0184,13,559,1,2025-02-02,2025-02-28,0
lst_000028636,dealer,dlr_000142,Audi,petrol,automatic,2008,18,330341,2377.86,2406.69,-0.012,9,809,1,2025-12-17,2026-01-26,0
lst_000028637,dealer,dlr_000211,VW,petrol,manual,2009,17,320283,4310.51,3949.71,0.0913,11,620,1,2025-03-03,2025-03-22,0
lst_000028638,dealer,dlr_000039,BMW,diesel,automatic,2015,11,223171,11316.3,11036.6,0.0253,11,241,0,2025-04-02,2025-04-11,0
lst_000028639,dealer,dlr_000007,Skoda,hybrid,manual,2009,17,278176,4665.91,4715.16,-0.0104,19,563,0,2025-03-10,2025-04-12,0
lst_000028640,dealer,dlr_000235,Skoda,hybrid,manual,2019,7,93679,14863.68,14292.52,0.04,10,848,0,2023-12-16,2024-01-18,0
lst_000028641,dealer,dlr_000251,Mercedes,petrol,manual,2008,18,291107,3364.9,3307.44,0.0174,19,370,1,2024-09-22,2024-10-02,0
lst_000028642,dealer,dlr_000225,Mercedes,petrol,manual,2021,5,83287,21664.08,20041.66,0.081,10,378,0,2025-03-30,2025-05-05,0
lst_000028643,dealer,dlr_000003,VW,petrol,automatic,2019,7,156957,12941.01,12898.44,0.0033,14,307,0,2024-05-30,2024-08-15,0
lst_000028644,dealer,dlr_000134,Audi,petrol,manual,2022,4,43620,25277.12,23611.43,0.0705,12,441,0,2024-11-15,2024-12-21,0
lst_000028645,private,,Renault,petrol,manual,2023,3,75194,19908.45,19760.17,0.0075,19,614,0,2023-12-01,2023-12-24,0
lst_000028646,dealer,dlr_000111,BMW,diesel,manual,2021,5,102574,21536.23,21400.03,0.0064,10,709,1,2023-11-07,2023-11-20,0
lst_000028647,dealer,dlr_000251,Mercedes,petrol,manual,2010,16,259665,5085.28,5131.6,-0.009,15,765,1,2024-02-17,2024-03-01,0
lst_000028648,dealer,dlr_000009,Renault,hybrid,manual,2010,16,323761,3834.77,3731.57,0.0277,13,618,0,2024-08-27,2024-09-25,0
lst_000028649,dealer,dlr_000075,VW,petrol,manual,2025,1,40745,26523.26,25951.06,0.022,10,467,1,2025-12-15,2026-01-13,0
lst_000028650,dealer,dlr_000157,Renault,diesel,automatic,2013,13,274546,5710.58,5254.98,0.0867,13,522,0,2024-06-21,2024-06-29,0
lst_000028651,dealer,dlr_000193,Audi,petrol,automatic,2014,12,206816,9178.97,9362.38,-0.0196,12,520,0,2023-12-28,2024-02-14,0
lst_000028652,dealer,dlr_000182,Hyundai,petrol,automatic,2009,17,350000,1961.47,1859.49,0.0548,8,252,0,2024-02-08,2024-03-02,0
lst_000028653,dealer,dlr_000082,Audi,electric,manual,2019,7,67168,17571.79,15929.78,0.1031,17,611,0,2025-04-12,2025-04-30,0
lst_000028654,dealer,dlr_000126,VW,hybrid,manual,2012,14,218190,4568.71,4281.33,0.0671,8,707,0,2025-05-29,2025-06-15,0
lst_000028655,dealer,dlr_000063,Audi,diesel,automatic,2018,8,158632,13690.08,13995.23,-0.0218,22,319,0,2024-01-25,2024-02-22,0
lst_000028656,dealer,dlr_000116,BMW,petrol,manual,2016,10,206917,13101.0,11596.46,0.1297,12,333,0,2024-01-11,2024-02-06,0
lst_000028657,dealer,dlr_000095,BMW,petrol,manual,2021,5,76513,20352.76,19542.62,0.0415,14,819,0,2025-04-08,2025-04-30,0
lst_000028658,dealer,dlr_000099,Hyundai,petrol,automatic,2021,5,57825,13933.76,13514.26,0.031,13,30,0,2024-03-03,2024-04-03,0
lst_000028659,dealer,dlr_000198,Ford,petrol,manual,2015,11,184036,6554.8,6438.44,0.0181,8,803,0,2024-10-11,2024-10-27,0
lst_000028660,dealer,dlr_000111,Peugeot,diesel,manual,2017,9,161104,9558.35,9174.23,0.0419,18,1067,1,2024-02-08,2024-03-02,0
lst_000028661,dealer,dlr_000265,Audi,diesel,automatic,2019,7,132151,13527.09,14348.56,-0.0573,12,288,0,2024-05-16,2024-06-18,0
lst_000028662,dealer,dlr_000175,Ford,hybrid,automatic,2012,14,294961,4968.21,4795.32,0.0361,16,462,1,2025-06-02,2025-07-12,0
lst_000028663,private,,Mercedes,electric,manual,2020,6,145852,18468.2,17817.58,0.0365,13,326,0,2024-08-22,2024-09-21,0
lst_000028664,dealer,dlr_000141,Renault,petrol,manual,2025,1,27526,24481.01,24152.85,0.0136,9,940,0,2023-12-13,2024-01-01,0
lst_000028665,dealer,dlr_000124,VW,petrol,manual,2015,11,215950,7179.06,7386.26,-0.0281,9,625,1,2024-05-10,2024-05-25,0
lst_000028666,dealer,dlr_000098,Hyundai,diesel,automatic,2023,3,26262,21820.2,20429.63,0.0681,10,374,1,2023-10-05,2023-11-22,0
lst_000028667,dealer,dlr_000186,Fiat,petrol,automatic,2023,3,92633,19241.76,19600.94,-0.0183,13,388,0,2023-08-14,2023-10-12,0
lst_000028668,dealer,dlr_000100,VW,hybrid,automatic,2025,1,16566,31124.44,28788.97,0.0811,15,466,1,2024-02-07,2024-03-27,0
lst_000028669,dealer,dlr_000049,Toyota,hybrid,automatic,2017,9,189613,12131.2,11182.79,0.0848,16,574,1,2024-11-10,2024-12-17,0
lst_000028670,dealer,dlr_000072,VW,petrol,automatic,2012,14,214001,5268.16,5057.53,0.0416,8,881,1,2024-07-17,2024-08-11,0
lst_000028671,dealer,dlr_000004,Audi,hybrid,automatic,2025,1,13990,38892.94,34528.78,0.1264,11,648,0,2024-11-06,2024-12-12,0
lst_000028672,dealer,dlr_000188,BMW,diesel,manual,2022,4,97707,23748.62,24338.37,-0.0242,14,888,0,2025-01-22,2025-03-02,0
lst_000028673,dealer,dlr_000191,Hyundai,hybrid,manual,2018,8,172641,10614.85,10863.88,-0.0229,14,455,1,2024-01-07,2024-02-17,0
lst_000028674,dealer,dlr_000036,Ford,petrol,manual,2023,3,46172,18667.71,19471.93,-0.0413,11,451,0,2023-09-23,2023-10-16,0
lst_000028675,dealer,dlr_000278,Fiat,diesel,manual,2011,15,287516,3657.84,3646.07,0.0032,16,30,0,2025-06-26,2025-08-01,0
lst_000028676,dealer,dlr_000273,Opel,diesel,automatic,2021,5,91821,14067.97,13842.52,0.0163,24,283,0,2024-07-11,2024-08-09,0
lst_000028677,dealer,dlr_000108,Peugeot,diesel,manual,2008,18,315056,2653.16,2390.95,0.1097,11,722,1,2025-11-17,2025-12-03,0
lst_000028678,dealer,dlr_000144,Ford,petrol,manual,2023,3,9301,22186.07,20209.79,0.0978,11,780,1,2024-09-26,2024-11-24,0
lst_000028679,dealer,dlr_000177,Renault,petrol,automatic,2021,5,113173,17302.25,16593.51,0.0427,11,588,0,2025-05-12,2025-06-13,0
lst_000028680,dealer,dlr_000008,Renault,diesel,automatic,2018,8,139615,10589.48,10410.15,0.0172,12,353,0,2025-12-13,2026-01-09,0
lst_000028681,private,,Mercedes,hybrid,manual,2017,9,144333,11945.26,12099.99,-0.0128,12,549,1,2025-06-15,2025-07-22,0
lst_000028682,dealer,dlr_000233,BMW,hybrid,automatic,2025,1,53760,34371.06,34831.73,-0.0132,16,799,0,2025-09-29,2025-10-21,0
lst_000028683,dealer,dlr_000264,Toyota,petrol,manual,2018,8,168073,13330.71,12097.05,0.102,15,371,0,2024-12-17,2025-01-05,0
lst_000028684,dealer,dlr_000048,Toyota,petrol,automatic,2015,11,282600,8191.45,8256.61,-0.0079,12,392,1,2025-09-19,2025-11-12,0
lst_000028685,dealer,dlr_000238,Opel,diesel,manual,2010,16,329819,3091.88,2961.93,0.0439,19,388,1,2024-02-17,2024-03-01,0
lst_000028686,dealer,dlr_000035,Renault,hybrid,automatic,2021,5,101095,15127.17,14712.75,0.0282,20,844,0,2025-06-13,2025-09-05,0
lst_000028687,dealer,dlr_000159,Mercedes,petrol,automatic,2021,5,112830,18848.16,19808.45,-0.0485,14,598,1,2023-11-08,2023-12-27,0
lst_000028688,dealer,dlr_000255,BMW,electric,manual,2025,1,34388,38467.5,34898.39,0.1023,20,464,0,2025-12-17,,1
lst_000028689,dealer,dlr_000133,Fiat,diesel,automatic,2016,10,177164,9382.81,8492.61,0.1048,18,803,0,2025-12-29,,1
lst_000028690,dealer,dlr_000214,BMW,petrol,automatic,2008,18,302417,5480.42,5090.13,0.0767,13,751,0,2025-02-03,2025-03-02,0
lst_000028691,dealer,dlr_000235,Skoda,petrol,manual,2024,2,2410,24587.57,22946.13,0.0715,10,918,0,2025-06-25,2025-08-31,0
lst_000028692,dealer,dlr_000223,Audi,petrol,automatic,2017,9,134357,13640.53,13136.72,0.0384,17,1003,1,2024-12-02,2025-01-05,0
lst_000028693,dealer,dlr_000209,Fiat,diesel,manual,2022,4,79318,16442.48,14959.1,0.0992,9,553,1,2025-04-13,2025-06-01,0
lst_000028694,dealer,dlr_000161,Mercedes,diesel,automatic,2013,13,216207,6228.59,6403.15,-0.0273,9,575,1,2025-10-23,2025-11-09,0
lst_000028695,dealer,dlr_000093,VW,petrol,automatic,2011,15,281146,3618.87,3451.63,0.0485,19,807,0,2023-12-28,2024-01-17,0
lst_000028696,dealer,dlr_000053,Ford,hybrid,manual,2019,7,121310,11241.67,12005.5,-0.0636,11,201,1,2024-12-08,2024-12-31,0
lst_000028697,dealer,dlr_000268,Renault,petrol,automatic,2024,2,55550,20549.32,20672.09,-0.0059,17,631,0,2025-03-28,2025-04-25,0
lst_000028698,private,,Renault,hybrid,manual,2021,5,56590,15216.92,15659.71,-0.0283,9,348,0,2024-11-05,2024-11-28,0
lst_000028699,dealer,dlr_000098,VW,petrol,manual,2021,5,89704,17882.72,17407.51,0.0273,11,431,0,2025-11-03,2025-12-29,0
lst_000028700,dealer,dlr_000202,Peugeot,petrol,manual,2014,12,158740,6986.11,6364.15,0.0977,10,1022,1,2025-02-26,2025-04-03,0
lst_000028701,private,,Toyota,petrol,manual,2025,1,38803,30658.35,31116.49,-0.0147,18,327,0,2024-09-17,2024-10-12,0
lst_000028702,dealer,dlr_000043,VW,hybrid,automatic,2023,3,85877,21561.06,20950.95,0.0291,14,665,1,2025-04-19,2025-06-19,0
lst_000028703,dealer,dlr_000251,Renault,petrol,manual,2012,14,230777,5059.4,4849.29,0.0433,16,97,1,2024-06-27,2024-07-19,0
lst_000028704,dealer,dlr_000180,VW,diesel,automatic,2021,5,110518,16878.94,16676.07,0.0122,12,96,0,2024-06-12,2024-07-22,0
lst_000028705,private,,VW,petrol,automatic,2022,4,90406,19841.25,18477.95,0.0738,11,359,0,2025-01-02,2025-03-01,0
lst_000028706,dealer,dlr_000025,Renault,electric,manual,2009,17,306830,4547.47,4656.94,-0.0235,15,411,0,2024-10-26,2024-11-18,0
lst_000028707,dealer,dlr_000094,Audi,diesel,automatic,2008,18,270718,2711.65,2706.03,0.0021,14,484,0,2025-09-19,2025-09-30,0
lst_000028708,dealer,dlr_000064,VW,diesel,automatic,2009,17,276631,4246.63,4266.02,-0.0045,18,636,0,2023-09-17,2023-10-15,0
lst_000028709,dealer,dlr_000212,VW,diesel,manual,2023,3,29272,21740.44,21880.89,-0.0064,17,327,0,2025-09-30,2025-10-31,0
lst_000028710,dealer,dlr_000055,VW,diesel,manual,2008,18,339782,3121.69,3277.8,-0.0476,6,455,0,2023-12-16,2024-01-11,0
lst_000028711,dealer,dlr_000271,BMW,petrol,automatic,2022,4,82947,24178.73,24927.84,-0.0301,14,1185,0,2025-02-28,2025-04-05,0
lst_000028712,dealer,dlr_000127,Peugeot,diesel,manual,2013,13,239665,6071.21,5721.4,0.0611,12,535,0,2025-10-12,2025-11-17,0
lst_000028713,dealer,dlr_000029,Toyota,hybrid,automatic,2022,4,96597,19838.61,20624.17,-0.0381,8,449,0,2023-09-06,2023-10-17,0
lst_000028714,dealer,dlr_000026,Opel,petrol,automatic,2021,5,114817,14778.47,14305.48,0.0331,18,545,1,2025-12-30,,1
lst_000028715,dealer,dlr_000259,VW,electric,automatic,2018,8,174507,12187.63,12058.03,0.0107,14,187,0,2024-07-13,2024-11-05,0
lst_000028716,private,,BMW,hybrid,automatic,2008,18,310957,2493.7,2378.3,0.0485,20,260,0,2025-03-15,2025-04-11,0
lst_000028717,dealer,dlr_000152,Skoda,petrol,manual,2018,8,144275,11224.8,10742.26,0.0449,15,781,0,2024-10-27,2024-11-19,0
lst_000028718,dealer,dlr_000037,Renault,diesel,manual,2010,16,344669,2906.1,2713.36,0.071,13,724,0,2025-10-09,2025-10-23,0
lst_000028719,private,,Ford,diesel,automatic,2015,11,198494,5913.4,6179.13,-0.043,14,523,0,2024-10-02,2024-10-17,0
lst_000028720,dealer,dlr_000022,Opel,petrol,manual,2021,5,88642,15083.99,14184.71,0.0634,11,824,1,2025-04-06,2025-05-28,0
lst_000028721,dealer,dlr_000263,Hyundai,petrol,automatic,2009,17,310268,3075.83,3091.12,-0.0049,16,808,1,2026-01-19,,1
lst_000028722,dealer,dlr_000192,Audi,petrol,automatic,2021,5,87518,21834.28,20987.25,0.0404,9,580,1,2023-11-18,2023-12-10,0
lst_000028723,dealer,dlr_000235,BMW,petrol,manual,2015,11,212841,8638.83,8024.99,0.0765,16,411,0,2025-08-03,2025-09-01,0
lst_000028724,dealer,dlr_000093,Audi,petrol,automatic,2009,17,350000,5462.2,5192.24,0.052,17,331,0,2024-10-07,2024-12-21,0
lst_000028725,dealer,dlr_000258,Renault,petrol,manual,2016,10,181751,9167.85,8955.8,0.0237,14,246,0,2026-01-18,,1
lst_000028726,dealer,dlr_000099,Hyundai,diesel,manual,2015,11,177808,7521.12,7152.05,0.0516,14,689,1,2023-12-24,2024-01-18,0
lst_000028727,dealer,dlr_000136,VW,petrol,manual,2016,10,196574,9368.76,9050.15,0.0352,10,338,0,2024-01-26,2024-02-24,0
lst_000028728,dealer,dlr_000209,Toyota,hybrid,manual,2014,12,198647,8038.84,7863.44,0.0223,14,299,1,2023-10-29,2023-12-07,0
lst_000028729,dealer,dlr_000103,Hyundai,diesel,manual,2018,8,167948,9194.65,8500.53,0.0817,14,320,1,2024-03-26,2024-04-19,0
lst_000028730,dealer,dlr_000078,VW,petrol,automatic,2017,9,161724,8444.13,8556.66,-0.0132,12,794,0,2024-09-26,2024-11-01,0
lst_000028731,dealer,dlr_000256,Hyundai,diesel,automatic,2013,13,251180,5720.1,5319.43,0.0753,14,397,0,2026-01-26,,1
lst_000028732,dealer,dlr_000193,Fiat,diesel,manual,2022,4,94569,17094.07,16571.96,0.0315,12,319,1,2024-10-14,2024-12-01,0
lst_000028733,private,,Peugeot,diesel,automatic,2025,1,0,22108.81,23658.26,-0.0655,17,1199,0,2024-03-30,2024-04-27,0
lst_000028734,private,,Ford,electric,manual,2010,16,277264,2939.97,3065.53,-0.041,18,372,0,2025-09-22,2025-10-22,0
lst_000028735,private,,Renault,petrol,automatic,2018,8,121629,8268.23,8646.03,-0.0437,15,41,0,2024-07-19,2024-08-29,0
lst_000028736,dealer,dlr_000256,Mercedes,petrol,automatic,2022,4,56722,24605.43,23801.85,0.0338,11,730,0,2025-10-02,2025-11-12,0
lst_000028737,dealer,dlr_000255,Audi,petrol,automatic,2010,16,333801,5302.73,5012.06,0.058,11,708,1,2023-11-21,2023-12-21,0
lst_000028738,dealer,dlr_000021,Skoda,diesel,automatic,2024,2,26754,24363.43,22908.46,0.0635,15,704,0,2023-11-26,2024-02-13,0
lst_000028739,dealer,dlr_000250,Fiat,hybrid,manual,2018,8,155894,8609.59,8049.69,0.0696,16,597,1,2024-06-03,2024-06-15,0
lst_000028740,dealer,dlr_000194,Hyundai,hybrid,manual,2019,7,85660,12851.46,12397.59,0.0366,13,916,0,2025-05-08,2025-05-21,0
lst_000028741,dealer,dlr_000223,BMW,diesel,automatic,2013,13,229484,7690.89,7404.3,0.0387,17,733,0,2025-05-02,2025-06-08,0
lst_000028742,dealer,dlr_000024,Ford,hybrid,automatic,2019,7,123062,12694.18,12770.71,-0.006,7,563,0,2025-05-27,2025-07-06,0
lst_000028743,dealer,dlr_000251,Toyota,hybrid,manual,2019,7,141335,13585.38,14428.32,-0.0584,11,604,1,2025-03-10,2025-04-04,0
lst_000028744,dealer,dlr_000019,BMW,petrol,automatic,2020,6,124059,20248.71,18574.93,0.0901,15,443,1,2025-02-05,2025-03-20,0
lst_000028745,dealer,dlr_000016,Skoda,diesel,manual,2021,5,81446,14841.44,14652.91,0.0129,11,294,0,2025-05-02,2025-06-08,0
lst_000028746,dealer,dlr_000152,Peugeot,petrol,automatic,2009,17,298270,3046.66,2877.69,0.0587,14,39,1,2023-12-02,2023-12-20,0
lst_000028747,dealer,dlr_000242,Opel,diesel,manual,2025,1,2761,24409.62,23737.41,0.0283,16,809,0,2024-04-27,2024-05-14,0
lst_000028748,dealer,dlr_000043,Ford,diesel,automatic,2013,13,235707,6362.35,5972.19,0.0653,13,175,1,2025-03-02,2025-03-26,0
lst_000028749,dealer,dlr_000264,Renault,diesel,automatic,2025,1,31079,25566.37,25154.6,0.0164,15,849,1,2026-01-27,,1
lst_000028750,dealer,dlr_000272,Peugeot,diesel,automatic,2013,13,250607,5931.69,5910.29,0.0036,12,658,0,2024-01-04,2024-03-16,0
lst_000028751,private,,Renault,diesel,automatic,2021,5,38303,15896.34,15938.87,-0.0027,12,800,0,2024-12-14,2025-01-12,0
lst_000028752,dealer,dlr_000016,Ford,petrol,manual,2014,12,231038,5085.93,5193.24,-0.0207,16,179,1,2023-09-28,2023-11-17,0
lst_000028753,dealer,dlr_000187,Renault,petrol,automatic,2015,11,206536,7096.81,7052.81,0.0062,12,901,0,2024-03-03,2024-04-08,0
lst_000028754,dealer,dlr_000216,Peugeot,diesel,manual,2008,18,287064,2265.64,2209.93,0.0252,15,508,0,2025-02-04,2025-03-12,0
lst_000028755,dealer,dlr_000041,VW,petrol,manual,2021,5,141227,15808.36,15762.87,0.0029,11,30,0,2024-12-10,2025-01-21,0
lst_000028756,dealer,dlr_000094,BMW,petrol,manual,2014,12,155842,7629.62,7546.43,0.011,17,370,1,2025-12-27,,1
lst_000028757,dealer,dlr_000179,Skoda,electric,automatic,2019,7,118761,14176.51,13592.1,0.043,9,1224,0,2023-10-10,2023-12-08,0
lst_000028758,dealer,dlr_000053,Renault,diesel,manual,2021,5,70838,15323.12,15519.0,-0.0126,9,684,1,2024-11-26,2025-01-12,0
lst_000028759,private,,Skoda,petrol,manual,2013,13,214480,6468.99,6968.3,-0.0717,9,206,0,2025-12-18,2026-01-02,0
lst_000028760,dealer,dlr_000185,Audi,petrol,automatic,2017,9,173244,12020.79,11982.27,0.0032,12,446,0,2024-07-25,2024-08-10,0
lst_000028761,dealer,dlr_000276,Audi,diesel,automatic,2014,12,232572,8914.52,8365.24,0.0657,11,549,0,2024-10-21,2024-12-05,0
lst_000028762,dealer,dlr_000004,Hyundai,petrol,automatic,2017,9,175489,8502.87,8154.13,0.0428,12,420,1,2024-02-14,2024-03-11,0
lst_000028763,dealer,dlr_000113,Hyundai,electric,manual,2019,7,142533,11020.65,10361.26,0.0636,12,459,0,2024-06-28,2024-10-12,0
lst_000028764,dealer,dlr_000031,Opel,petrol,automatic,2022,4,97781,17743.73,16652.16,0.0656,13,1043,1,2024-03-27,2024-04-20,0
lst_000028765,private,,BMW,diesel,automatic,2013,13,257249,9711.85,9596.78,0.012,18,759,0,2025-07-18,2025-09-09,0
lst_000028766,dealer,dlr_000182,BMW,petrol,automatic,2020,6,103074,17279.7,16986.5,0.0173,22,603,1,2025-02-20,2025-03-27,0
lst_000028767,dealer,dlr_000161,Skoda,petrol,automatic,2021,5,112389,15785.66,16089.23,-0.0189,15,590,0,2024-09-01,2024-10-04,0
lst_000028768,dealer,dlr_000074,Skoda,diesel,manual,2025,1,37985,27108.99,26356.1,0.0286,17,893,0,2024-10-22,2024-11-10,0
lst_000028769,dealer,dlr_000033,Hyundai,diesel,automatic,2012,14,270607,5517.63,5330.38,0.0351,16,460,0,2024-05-27,2024-06-27,0
lst_000028770,private,,Audi,petrol,automatic,2020,6,95324,15640.69,15224.58,0.0273,15,482,0,2024-05-30,2024-06-18,0
lst_000028771,dealer,dlr_000154,VW,petrol,automatic,2022,4,64935,16709.22,17145.89,-0.0255,19,199,0,2024-06-30,2024-08-01,0
lst_000028772,dealer,dlr_000247,Mercedes,electric,manual,2021,5,57126,23074.17,20487.13,0.1263,24,323,1,2023-11-21,2023-12-25,0
lst_000028773,dealer,dlr_000168,Toyota,diesel,manual,2009,17,272843,3919.87,3828.31,0.0239,9,514,0,2024-08-21,2024-09-10,0
lst_000028774,dealer,dlr_000088,Renault,petrol,automatic,2008,18,310130,2809.85,2798.22,0.0042,17,404,0,2023-08-14,2023-09-16,0
lst_000028775,dealer,dlr_000112,Skoda,petrol,automatic,2023,3,49423,20235.51,20889.28,-0.0313,12,401,1,2024-11-04,2024-12-18,0
lst_000028776,dealer,dlr_000242,Fiat,hybrid,manual,2021,5,93410,15126.58,15211.28,-0.0056,17,338,0,2024-09-01,2024-10-17,0
lst_000028777,private,,BMW,petrol,manual,2024,2,19311,30247.83,31572.01,-0.0419,13,574,0,2023-08-11,2023-09-13,0
lst_000028778,dealer,dlr_000279,Skoda,diesel,manual,2022,4,60235,20322.75,18660.79,0.0891,16,75,1,2024-05-20,2024-06-22,0
lst_000028779,dealer,dlr_000165,Toyota,diesel,manual,2021,5,121740,19748.26,18395.03,0.0736,16,895,0,2024-08-23,2024-09-15,0
lst_000028780,dealer,dlr_000228,Hyundai,diesel,manual,2021,5,129461,12969.87,12839.42,0.0102,12,233,0,2025-02-21,2025-03-17,0
lst_000028781,dealer,dlr_000033,BMW,petrol,manual,2020,6,145153,18965.3,18823.19,0.0075,11,501,1,2025-09-10,2025-10-22,0
lst_000028782,dealer,dlr_000161,Skoda,petrol,manual,2009,17,302174,4687.15,4495.3,0.0427,12,577,0,2024-07-03,2024-08-06,0
lst_000028783,dealer,dlr_000027,Audi,petrol,manual,2009,17,340923,4300.56,3846.58,0.118,10,782,0,2024-09-10,2024-09-23,0
lst_000028784,dealer,dlr_000125,VW,hybrid,automatic,2013,13,254405,5914.07,5728.52,0.0324,18,549,1,2024-03-29,2024-04-14,0
lst_000028785,private,,VW,diesel,manual,2025,1,40246,24492.37,27594.25,-0.1124,15,175,0,2025-09-16,2025-11-03,0
lst_000028786,private,,Toyota,electric,automatic,2009,17,322572,2735.19,2855.75,-0.0422,15,510,0,2026-01-02,2026-01-20,0
lst_000028787,dealer,dlr_000226,Audi,electric,automatic,2023,3,40586,27334.57,25960.8,0.0529,14,1059,0,2024-07-24,2024-08-03,0
lst_000028788,dealer,dlr_000223,Hyundai,diesel,automatic,2018,8,145658,10534.95,10435.45,0.0095,11,30,0,2023-09-27,2023-10-25,0
lst_000028789,dealer,dlr_000147,Fiat,electric,manual,2023,3,50007,20573.74,19473.8,0.0565,8,322,0,2024-07-02,2024-07-20,0
lst_000028790,dealer,dlr_000049,Skoda,petrol,manual,2016,10,174041,9044.67,8497.84,0.0643,15,1012,0,2024-12-22,2025-01-20,0
lst_000028791,dealer,dlr_000151,BMW,petrol,manual,2015,11,168594,8184.31,7982.42,0.0253,15,678,0,2025-02-28,2025-03-15,0
lst_000028792,dealer,dlr_000223,Renault,petrol,manual,2012,14,242356,6042.82,5814.23,0.0393,19,348,0,2024-12-13,2024-12-30,0
lst_000028793,dealer,dlr_000089,BMW,petrol,automatic,2014,12,193767,8985.96,8903.51,0.0093,15,889,0,2024-11-25,2024-12-12,0
lst_000028794,private,,BMW,petrol,manual,2018,8,140744,13524.18,14248.77,-0.0509,5,950,0,2024-08-16,2024-09-22,0
lst_000028795,dealer,dlr_000021,Toyota,petrol,manual,2022,4,77798,20753.2,20613.17,0.0068,8,728,0,2025-09-25,2025-10-15,0
lst_000028796,dealer,dlr_000039,Audi,petrol,manual,2015,11,182339,9510.73,9474.54,0.0038,17,733,0,2023-10-27,2023-11-29,0
